Book,Chapter,Verse,Text
Ezekiel,30,5,
Ezekiel,30,6,
Ezekiel,30,7,
Ezekiel,30,8,
Ezekiel,30,9,
Ezekiel,30,10,
Ezekiel,30,11,
Ezekiel,30,12,
Ezekiel,30,13,
Ezekiel,30,14,
Ezekiel,30,15,
Ezekiel,30,16,
Ezekiel,30,17,
Ezekiel,30,18,
Ezekiel,30,19,
Ezekiel,30,20,
Ezekiel,30,21,
Ezekiel,30,22,
Ezekiel,30,23,
Ezekiel,30,24,
Ezekiel,30,25,
Ezekiel,30,26,
Ezekiel,31,1,
Ezekiel,31,2,
Ezekiel,31,3,
Ezekiel,31,4,
Ezekiel,31,5,
Ezekiel,31,6,
Ezekiel,31,7,
Ezekiel,31,8,
Ezekiel,31,9,
Ezekiel,31,10,
Ezekiel,31,11,
Ezekiel,31,12,
Ezekiel,31,13,
Ezekiel,31,14,
Ezekiel,31,15,
Ezekiel,31,16,
Ezekiel,31,17,
Ezekiel,31,18,
Ezekiel,32,1,
Ezekiel,32,2,
Ezekiel,32,3,
Ezekiel,32,4,
Ezekiel,32,5,
Ezekiel,32,6,
Ezekiel,32,7,
Ezekiel,32,8,
Ezekiel,32,9,
Ezekiel,32,10,
Ezekiel,32,11,
Ezekiel,32,12,
Ezekiel,32,13,
Ezekiel,32,14,
Ezekiel,32,15,
Ezekiel,32,16,
Ezekiel,32,17,
Ezekiel,32,18,
Ezekiel,32,19,
Ezekiel,32,20,
Ezekiel,32,21,
Ezekiel,32,22,
Ezekiel,32,23,
Ezekiel,32,24,
Ezekiel,32,25,
Ezekiel,32,26,
Ezekiel,32,27,
Ezekiel,32,28,
Ezekiel,32,29,
Ezekiel,32,30,
Ezekiel,32,31,
Ezekiel,32,32,
Ezekiel,33,1,
Ezekiel,33,2,
Ezekiel,33,3,
Ezekiel,33,4,
Ezekiel,33,5,
Ezekiel,33,6,
Ezekiel,33,7,
Ezekiel,33,8,
Ezekiel,33,9,
Ezekiel,33,10,
Ezekiel,33,11,
Ezekiel,33,12,
Ezekiel,33,13,
Ezekiel,33,14,
Ezekiel,33,15,
Ezekiel,33,16,
Ezekiel,33,17,
Ezekiel,33,18,
Ezekiel,33,19,
Ezekiel,33,20,
Ezekiel,33,21,
Ezekiel,33,22,
Ezekiel,33,23,
Ezekiel,33,24,
Ezekiel,33,25,
Ezekiel,33,26,
Ezekiel,33,27,
Ezekiel,33,28,
Ezekiel,33,29,
Ezekiel,33,30,
Ezekiel,33,31,
Ezekiel,33,32,
Ezekiel,33,33,
Ezekiel,34,1,
Ezekiel,34,2,
Ezekiel,34,3,
Ezekiel,34,4,
Ezekiel,34,5,
Ezekiel,34,6,
Ezekiel,34,7,
Ezekiel,34,8,
Ezekiel,34,9,
Ezekiel,34,10,
Ezekiel,34,11,
Ezekiel,34,12,
Ezekiel,34,13,
Ezekiel,34,14,
Ezekiel,34,15,
Ezekiel,34,16,
Ezekiel,34,17,
Ezekiel,34,18,
Ezekiel,34,19,
Ezekiel,34,20,
Ezekiel,34,21,
Ezekiel,34,22,
Ezekiel,34,23,
Ezekiel,34,24,
Ezekiel,34,25,
Ezekiel,34,26,
Ezekiel,34,27,
Ezekiel,34,28,
Ezekiel,34,29,
Ezekiel,34,30,
Ezekiel,34,31,
Ezekiel,35,1,
Ezekiel,35,2,
Ezekiel,35,3,
Ezekiel,35,4,
Ezekiel,35,5,
Ezekiel,35,6,
Ezekiel,35,7,
Ezekiel,35,8,
Ezekiel,35,9,
Ezekiel,35,10,
Ezekiel,35,11,
Ezekiel,35,12,
Ezekiel,35,13,
Ezekiel,35,14,
Ezekiel,35,15,
Ezekiel,36,1,
Ezekiel,36,2,
Ezekiel,36,3,
Ezekiel,36,4,
Ezekiel,36,5,
Ezekiel,36,6,
Ezekiel,36,7,
Ezekiel,36,8,
Ezekiel,36,9,
Ezekiel,36,10,
Ezekiel,36,11,
Ezekiel,36,12,
Ezekiel,36,13,
Ezekiel,36,14,
Ezekiel,36,15,
Ezekiel,36,16,
Ezekiel,36,17,
Ezekiel,36,18,
Ezekiel,36,19,
Ezekiel,36,20,
Ezekiel,36,21,
Ezekiel,36,22,
Ezekiel,36,23,
Ezekiel,36,24,
Ezekiel,36,25,
Ezekiel,36,26,
Ezekiel,36,27,
Ezekiel,36,28,
Ezekiel,36,29,
Ezekiel,36,30,
Ezekiel,36,31,
Ezekiel,36,32,
Ezekiel,36,33,
Ezekiel,36,34,
Ezekiel,36,35,
Ezekiel,36,36,
Ezekiel,36,37,
Ezekiel,36,38,
Ezekiel,37,1,
Ezekiel,37,2,
Ezekiel,37,3,
Ezekiel,37,4,
Ezekiel,37,5,
Ezekiel,37,6,
Ezekiel,37,7,
Ezekiel,37,8,
Ezekiel,37,9,
Ezekiel,37,10,
Ezekiel,37,11,
Ezekiel,37,12,
Ezekiel,37,13,
Ezekiel,37,14,
Ezekiel,37,15,
Ezekiel,37,16,
Ezekiel,37,17,
Ezekiel,37,18,
Ezekiel,37,19,
Ezekiel,37,20,
Ezekiel,37,21,
Ezekiel,37,22,
Ezekiel,37,23,
Ezekiel,37,24,
Ezekiel,37,25,
Ezekiel,37,26,
Ezekiel,37,27,
Ezekiel,37,28,
Ezekiel,38,1,
Ezekiel,38,2,
Ezekiel,38,3,
Ezekiel,38,4,
Ezekiel,38,5,
Ezekiel,38,6,
Ezekiel,38,7,
Ezekiel,38,8,
Ezekiel,38,9,
Ezekiel,38,10,
Ezekiel,38,11,
Ezekiel,38,12,
Ezekiel,38,13,
Ezekiel,38,14,
Ezekiel,38,15,
Ezekiel,38,16,
Ezekiel,38,17,
Ezekiel,38,18,
Ezekiel,38,19,
Ezekiel,38,20,
Ezekiel,38,21,
Ezekiel,38,22,
Ezekiel,38,23,
Ezekiel,39,1,
Ezekiel,39,2,
Ezekiel,39,3,
Ezekiel,39,4,
Ezekiel,39,5,
Ezekiel,39,6,
Ezekiel,39,7,
Ezekiel,39,8,
Ezekiel,39,9,
Ezekiel,39,10,
Ezekiel,39,11,
Ezekiel,39,12,
Ezekiel,39,13,
Ezekiel,39,14,
Ezekiel,39,15,
Ezekiel,39,16,
Ezekiel,39,17,
Ezekiel,39,18,
Ezekiel,39,19,
Ezekiel,39,20,
Ezekiel,39,21,
Ezekiel,39,22,
Ezekiel,39,23,
Ezekiel,39,24,
Ezekiel,39,25,
Ezekiel,39,26,
Ezekiel,39,27,
Ezekiel,39,28,
Ezekiel,39,29,
Ezekiel,40,1,
Ezekiel,40,2,
Ezekiel,40,3,
Ezekiel,40,4,
Ezekiel,40,5,
Ezekiel,40,6,
Ezekiel,40,7,
Ezekiel,40,8,
Ezekiel,40,9,
Ezekiel,40,10,
Ezekiel,40,11,
Ezekiel,40,12,
Ezekiel,40,13,
Ezekiel,40,14,
Ezekiel,40,15,
Ezekiel,40,16,
Ezekiel,40,17,
Ezekiel,40,18,
Ezekiel,40,19,
Ezekiel,40,20,
Ezekiel,40,21,
Ezekiel,40,22,
Ezekiel,40,23,
Ezekiel,40,24,
Ezekiel,40,25,
Ezekiel,40,26,
Ezekiel,40,27,
Ezekiel,40,28,
Ezekiel,40,29,
Ezekiel,40,30,
Ezekiel,40,31,
Ezekiel,40,32,
Ezekiel,40,33,
Ezekiel,40,34,
Ezekiel,40,35,
Ezekiel,40,36,
Ezekiel,40,37,
Ezekiel,40,38,
Ezekiel,40,39,
Ezekiel,40,40,
Ezekiel,40,41,
Ezekiel,40,42,
Ezekiel,40,43,
Ezekiel,40,44,
Ezekiel,40,45,
Ezekiel,40,46,
Ezekiel,40,47,
Ezekiel,40,48,
Ezekiel,40,49,
Ezekiel,41,1,
Ezekiel,41,2,
Ezekiel,41,3,
Ezekiel,41,4,
Ezekiel,41,5,
Ezekiel,41,6,
Ezekiel,41,7,
Ezekiel,41,8,
Ezekiel,41,9,
Ezekiel,41,10,
Ezekiel,41,11,
Ezekiel,41,12,
Ezekiel,41,13,
Ezekiel,41,14,
Ezekiel,41,15,
Ezekiel,41,16,
Ezekiel,41,17,
Ezekiel,41,18,
Ezekiel,41,19,
Ezekiel,41,20,
Ezekiel,41,21,
Ezekiel,41,22,
Ezekiel,41,23,
Ezekiel,41,24,
Ezekiel,41,25,
Ezekiel,41,26,
Ezekiel,42,1,
Ezekiel,42,2,
Ezekiel,42,3,
Ezekiel,42,4,
Ezekiel,42,5,
Ezekiel,42,6,
Ezekiel,42,7,
Ezekiel,42,8,
Ezekiel,42,9,
Ezekiel,42,10,
Ezekiel,42,11,
Ezekiel,42,12,
Ezekiel,42,13,
Ezekiel,42,14,
Ezekiel,42,15,
Ezekiel,42,16,
Ezekiel,42,17,
Ezekiel,42,18,
Ezekiel,42,19,
Ezekiel,42,20,
Ezekiel,43,1,
Ezekiel,43,2,
Ezekiel,43,3,
Ezekiel,43,4,
Ezekiel,43,5,
Ezekiel,43,6,
Ezekiel,43,7,
Ezekiel,43,8,
Ezekiel,43,9,
Ezekiel,43,10,
Ezekiel,43,11,
Ezekiel,43,12,
Ezekiel,43,13,
Ezekiel,43,14,
Ezekiel,43,15,
Ezekiel,43,16,
Ezekiel,43,17,
Ezekiel,43,18,
Ezekiel,43,19,
Ezekiel,43,20,
Ezekiel,43,21,
Ezekiel,43,22,
Ezekiel,43,23,
Ezekiel,43,24,
Ezekiel,43,25,
Ezekiel,43,26,
Ezekiel,43,27,
Ezekiel,44,1,
Ezekiel,44,2,
Ezekiel,44,3,
Ezekiel,44,4,
Ezekiel,44,5,
Ezekiel,44,6,
Ezekiel,44,7,
Ezekiel,44,8,
Ezekiel,44,9,
Ezekiel,44,10,
Ezekiel,44,11,
Ezekiel,44,12,
Ezekiel,44,13,
Ezekiel,44,14,
Ezekiel,44,15,
Ezekiel,44,16,
Ezekiel,44,17,
Ezekiel,44,18,
Ezekiel,44,19,
Ezekiel,44,20,
Ezekiel,44,21,
Ezekiel,44,22,
Ezekiel,44,23,
Ezekiel,44,24,
Ezekiel,44,25,
Ezekiel,44,26,
Ezekiel,44,27,
Ezekiel,44,28,
Ezekiel,44,29,
Ezekiel,44,30,
Ezekiel,44,31,
Ezekiel,45,1,
Ezekiel,45,2,
Ezekiel,45,3,
Ezekiel,45,4,
Ezekiel,45,5,
Ezekiel,45,6,
Ezekiel,45,7,
Ezekiel,45,8,
Ezekiel,45,9,
Ezekiel,45,10,
Ezekiel,45,11,
Ezekiel,45,12,
Ezekiel,45,13,
Ezekiel,45,14,
Ezekiel,45,15,
Ezekiel,45,16,
Ezekiel,45,17,
Ezekiel,45,18,
Ezekiel,45,19,
Ezekiel,45,20,
Ezekiel,45,21,
Ezekiel,45,22,
Ezekiel,45,23,
Ezekiel,45,24,
Ezekiel,45,25,
Ezekiel,46,1,
Ezekiel,46,2,
Ezekiel,46,3,
Ezekiel,46,4,
Ezekiel,46,5,
Ezekiel,46,6,
Ezekiel,46,7,
Ezekiel,46,8,
Ezekiel,46,9,
Ezekiel,46,10,
Ezekiel,46,11,
Ezekiel,46,12,
Ezekiel,46,13,
Ezekiel,46,14,
Ezekiel,46,15,
Ezekiel,46,16,
Ezekiel,46,17,
Ezekiel,46,18,
Ezekiel,46,19,
Ezekiel,46,20,
Ezekiel,46,21,
Ezekiel,46,22,
Ezekiel,46,23,
Ezekiel,46,24,
Ezekiel,47,1,
Ezekiel,47,2,
Ezekiel,47,3,
Ezekiel,47,4,
Ezekiel,47,5,
Ezekiel,47,6,
Ezekiel,47,7,
Ezekiel,47,8,
Ezekiel,47,9,
Ezekiel,47,10,
Ezekiel,47,11,
Ezekiel,47,12,
Ezekiel,47,13,
Ezekiel,47,14,
Ezekiel,47,15,
Ezekiel,47,16,
Ezekiel,47,17,
Ezekiel,47,18,
Ezekiel,47,19,
Ezekiel,47,20,
Ezekiel,47,21,
Ezekiel,47,22,
Ezekiel,47,23,
Ezekiel,48,1,
Ezekiel,48,2,
Ezekiel,48,3,
Ezekiel,48,4,
Ezekiel,48,5,
Ezekiel,48,6,
Ezekiel,48,7,
Ezekiel,48,8,
Ezekiel,48,9,
Ezekiel,48,10,
Ezekiel,48,11,
Ezekiel,48,12,
Ezekiel,48,13,
Ezekiel,48,14,
Ezekiel,48,15,
Ezekiel,48,16,
Ezekiel,48,17,
Ezekiel,48,18,
Ezekiel,48,19,
Ezekiel,48,20,
Ezekiel,48,21,
Ezekiel,48,22,
Ezekiel,48,23,
Ezekiel,48,24,
Ezekiel,48,25,
Ezekiel,48,26,
Ezekiel,48,27,
Ezekiel,48,28,
Ezekiel,48,29,
Ezekiel,48,30,
Ezekiel,48,31,
Ezekiel,48,32,
Ezekiel,48,33,
Ezekiel,48,34,
Ezekiel,48,35,
Daniel,1,1,
Daniel,1,2,
Daniel,1,3,
Daniel,1,4,
Daniel,1,5,
Daniel,1,6,
Daniel,1,7,
Daniel,1,8,
Daniel,1,9,
Daniel,1,10,
Daniel,1,11,
Daniel,1,12,
Daniel,1,13,
Daniel,1,14,
Daniel,1,15,
Daniel,1,16,
Daniel,1,17,
Daniel,1,18,
Daniel,1,19,
Daniel,1,20,
Daniel,1,21,
Daniel,2,1,
Daniel,2,2,
Daniel,2,3,
Daniel,2,4,
Daniel,2,5,
Daniel,2,6,
Daniel,2,7,
Daniel,2,8,
Daniel,2,9,
Daniel,2,10,
Daniel,2,11,
Daniel,2,12,
Daniel,2,13,
Daniel,2,14,
Daniel,2,15,
Daniel,2,16,
Daniel,2,17,
Daniel,2,18,
Daniel,2,19,
Daniel,2,20,
Daniel,2,21,
Daniel,2,22,
Daniel,2,23,
Daniel,2,24,
Daniel,2,25,
Daniel,2,26,
Daniel,2,27,
Daniel,2,28,
Daniel,2,29,
Daniel,2,30,
Daniel,2,31,
Daniel,2,32,
Daniel,2,33,
Daniel,2,34,
Daniel,2,35,
Daniel,2,36,
Daniel,2,37,
Daniel,2,38,
Daniel,2,39,
Daniel,2,40,
Daniel,2,41,
Daniel,2,42,
Daniel,2,43,
Daniel,2,44,
Daniel,2,45,
Daniel,2,46,
Daniel,2,47,
Daniel,2,48,
Daniel,2,49,
Daniel,3,1,
Daniel,3,2,
Daniel,3,3,
Daniel,3,4,
Daniel,3,5,
Daniel,3,6,
Daniel,3,7,
Daniel,3,8,
Daniel,3,9,
Daniel,3,10,
Daniel,3,11,
Daniel,3,12,
Daniel,3,13,
Daniel,3,14,
Daniel,3,15,
Daniel,3,16,
Daniel,3,17,
Daniel,3,18,
Daniel,3,19,
Daniel,3,20,
Daniel,3,21,
Daniel,3,22,
Daniel,3,23,
Daniel,3,24,
Daniel,3,25,
Daniel,3,26,
Daniel,3,27,
Daniel,3,28,
Daniel,3,29,
Daniel,3,30,
Daniel,4,1,
Daniel,4,2,
Daniel,4,3,
Daniel,4,4,
Daniel,4,5,
Daniel,4,6,
Daniel,4,7,
Daniel,4,8,
Daniel,4,9,
Daniel,4,10,
Daniel,4,11,
Daniel,4,12,
Daniel,4,13,
Daniel,4,14,
Daniel,4,15,
Daniel,4,16,
Daniel,4,17,
Daniel,4,18,
Daniel,4,19,
Daniel,4,20,
Daniel,4,21,
Daniel,4,22,
Daniel,4,23,
Daniel,4,24,
Daniel,4,25,
Daniel,4,26,
Daniel,4,27,
Daniel,4,28,
Daniel,4,29,
Daniel,4,30,
Daniel,4,31,
Daniel,4,32,
Daniel,4,33,
Daniel,4,34,
Daniel,4,35,
Daniel,4,36,
Daniel,4,37,
Daniel,5,1,
Daniel,5,2,
Daniel,5,3,
Daniel,5,4,
Daniel,5,5,
Daniel,5,6,
Daniel,5,7,
Daniel,5,8,
Daniel,5,9,
Daniel,5,10,
Daniel,5,11,
Daniel,5,12,
Daniel,5,13,
Daniel,5,14,
Daniel,5,15,
Daniel,5,16,
Daniel,5,17,
Daniel,5,18,
Daniel,5,19,
Daniel,5,20,
Daniel,5,21,
Daniel,5,22,
Daniel,5,23,
Daniel,5,24,
Daniel,5,25,
Daniel,5,26,
Daniel,5,27,
Daniel,5,28,
Daniel,5,29,
Daniel,5,30,
Daniel,5,31,
Daniel,6,1,
Daniel,6,2,
Daniel,6,3,
Daniel,6,4,
Daniel,6,5,
Daniel,6,6,
Daniel,6,7,
Daniel,6,8,
Daniel,6,9,
Daniel,6,10,
Daniel,6,11,
Daniel,6,12,
Daniel,6,13,
Daniel,6,14,
Daniel,6,15,
Daniel,6,16,
Daniel,6,17,
Daniel,6,18,
Daniel,6,19,
Daniel,6,20,
Daniel,6,21,
Daniel,6,22,
Daniel,6,23,
Daniel,6,24,
Daniel,6,25,
Daniel,6,26,
Daniel,6,27,
Daniel,6,28,
Daniel,7,1,
Daniel,7,2,
Daniel,7,3,
Daniel,7,4,
Daniel,7,5,
Daniel,7,6,
Daniel,7,7,
Daniel,7,8,
Daniel,7,9,
Daniel,7,10,
Daniel,7,11,
Daniel,7,12,
Daniel,7,13,
Daniel,7,14,
Daniel,7,15,
Daniel,7,16,
Daniel,7,17,
Daniel,7,18,
Daniel,7,19,
Daniel,7,20,
Daniel,7,21,
Daniel,7,22,
Daniel,7,23,
Daniel,7,24,
Daniel,7,25,
Daniel,7,26,
Daniel,7,27,
Daniel,7,28,
Daniel,8,1,
Daniel,8,2,
Daniel,8,3,
Daniel,8,4,
Daniel,8,5,
Daniel,8,6,
Daniel,8,7,
Daniel,8,8,
Daniel,8,9,
Daniel,8,10,
Daniel,8,11,
Daniel,8,12,
Daniel,8,13,
Daniel,8,14,
Daniel,8,15,
Daniel,8,16,
Daniel,8,17,
Daniel,8,18,
Daniel,8,19,
Daniel,8,20,
Daniel,8,21,
Daniel,8,22,
Daniel,8,23,
Daniel,8,24,
Daniel,8,25,
Daniel,8,26,
Daniel,8,27,
Daniel,9,1,
Daniel,9,2,
Daniel,9,3,
Daniel,9,4,
Daniel,9,5,
Daniel,9,6,
Daniel,9,7,
Daniel,9,8,
Daniel,9,9,
Daniel,9,10,
Daniel,9,11,
Daniel,9,12,
Daniel,9,13,
Daniel,9,14,
Daniel,9,15,
Daniel,9,16,
Daniel,9,17,
Daniel,9,18,
Daniel,9,19,
Daniel,9,20,
Daniel,9,21,
Daniel,9,22,
Daniel,9,23,
Daniel,9,24,
Daniel,9,25,
Daniel,9,26,
Daniel,9,27,
Daniel,10,1,
Daniel,10,2,
Daniel,10,3,
Daniel,10,4,
Daniel,10,5,
Daniel,10,6,
Daniel,10,7,
Daniel,10,8,
Daniel,10,9,
Daniel,10,10,
Daniel,10,11,
Daniel,10,12,
Daniel,10,13,
Daniel,10,14,
Daniel,10,15,
Daniel,10,16,
Daniel,10,17,
Daniel,10,18,
Daniel,10,19,
Daniel,10,20,
Daniel,10,21,
Daniel,11,1,
Daniel,11,2,
Daniel,11,3,
Daniel,11,4,
Daniel,11,5,
Daniel,11,6,
Daniel,11,7,
Daniel,11,8,
Daniel,11,9,
Daniel,11,10,
Daniel,11,11,
Daniel,11,12,
Daniel,11,13,
Daniel,11,14,
Daniel,11,15,
Daniel,11,16,
Daniel,11,17,
Daniel,11,18,
Daniel,11,19,
Daniel,11,20,
Daniel,11,21,
Daniel,11,22,
Daniel,11,23,
Daniel,11,24,
Daniel,11,25,
Daniel,11,26,
Daniel,11,27,
Daniel,11,28,
Daniel,11,29,
Daniel,11,30,
Daniel,11,31,
Daniel,11,32,
Daniel,11,33,
Daniel,11,34,
Daniel,11,35,
Daniel,11,36,
Daniel,11,37,
Daniel,11,38,
Daniel,11,39,
Daniel,11,40,
Daniel,11,41,
Daniel,11,42,
Daniel,11,43,
Daniel,11,44,
Daniel,11,45,
Daniel,12,1,
Daniel,12,2,
Daniel,12,3,
Daniel,12,4,
Daniel,12,5,
Daniel,12,6,
Daniel,12,7,
Daniel,12,8,
Daniel,12,9,
Daniel,12,10,
Daniel,12,11,
Daniel,12,12,
Daniel,12,13,
Hosea,1,1,
Hosea,1,2,
Hosea,1,3,
Hosea,1,4,
Hosea,1,5,
Hosea,1,6,
Hosea,1,7,
Hosea,1,8,
Hosea,1,9,
Hosea,1,10,
Hosea,1,11,
Hosea,2,1,
Hosea,2,2,
Hosea,2,3,
Hosea,2,4,
Hosea,2,5,
Hosea,2,6,
Hosea,2,7,
Hosea,2,8,
Hosea,2,9,
Hosea,2,10,
Hosea,2,11,
Hosea,2,12,
Hosea,2,13,
Hosea,2,14,
Hosea,2,15,
Hosea,2,16,
Hosea,2,17,
Hosea,2,18,
Hosea,2,19,
Hosea,2,20,
Hosea,2,21,
Hosea,2,22,
Hosea,2,23,
Hosea,3,1,
Hosea,3,2,
Hosea,3,3,
Hosea,3,4,
Hosea,3,5,
Hosea,4,1,
Hosea,4,2,
Hosea,4,3,
Hosea,4,4,
Hosea,4,5,
Hosea,4,6,
Hosea,4,7,
Hosea,4,8,
Hosea,4,9,
Hosea,4,10,
Hosea,4,11,
Hosea,4,12,
Hosea,4,13,
Hosea,4,14,
Hosea,4,15,
Hosea,4,16,
Hosea,4,17,
Hosea,4,18,
Hosea,4,19,
Hosea,5,1,
Hosea,5,2,
Hosea,5,3,
Hosea,5,4,
Hosea,5,5,
Hosea,5,6,
Hosea,5,7,
Hosea,5,8,
Hosea,5,9,
Hosea,5,10,
Hosea,5,11,
Hosea,5,12,
Hosea,5,13,
Hosea,5,14,
Hosea,5,15,
Hosea,6,1,
Hosea,6,2,
Hosea,6,3,
Hosea,6,4,
Hosea,6,5,
Hosea,6,6,
Hosea,6,7,
Hosea,6,8,
Hosea,6,9,
Hosea,6,10,
Hosea,6,11,
Hosea,7,1,
Hosea,7,2,
Hosea,7,3,
Hosea,7,4,
Hosea,7,5,
Hosea,7,6,
Hosea,7,7,
Hosea,7,8,
Hosea,7,9,
Hosea,7,10,
Hosea,7,11,
Hosea,7,12,
Hosea,7,13,
Hosea,7,14,
Hosea,7,15,
Hosea,7,16,
Hosea,8,1,
Hosea,8,2,
Hosea,8,3,
Hosea,8,4,
Hosea,8,5,
Hosea,8,6,
Hosea,8,7,
Hosea,8,8,
Hosea,8,9,
Hosea,8,10,
Hosea,8,11,
Hosea,8,12,
Hosea,8,13,
Hosea,8,14,
Hosea,9,1,
Hosea,9,2,
Hosea,9,3,
Hosea,9,4,
Hosea,9,5,
Hosea,9,6,
Hosea,9,7,
Hosea,9,8,
Hosea,9,9,
Hosea,9,10,
Hosea,9,11,
Hosea,9,12,
Hosea,9,13,
Hosea,9,14,
Hosea,9,15,
Hosea,9,16,
Hosea,9,17,
Hosea,10,1,
Hosea,10,2,
Hosea,10,3,
Hosea,10,4,
Hosea,10,5,
Hosea,10,6,
Hosea,10,7,
Hosea,10,8,
Hosea,10,9,
Hosea,10,10,
Hosea,10,11,
Hosea,10,12,
Hosea,10,13,
Hosea,10,14,
Hosea,10,15,
Hosea,11,1,
Hosea,11,2,
Hosea,11,3,
Hosea,11,4,
Hosea,11,5,
Hosea,11,6,
Hosea,11,7,
Hosea,11,8,
Hosea,11,9,
Hosea,11,10,
Hosea,11,11,
Hosea,11,12,
Hosea,12,1,
Hosea,12,2,
Hosea,12,3,
Hosea,12,4,
Hosea,12,5,
Hosea,12,6,
Hosea,12,7,
Hosea,12,8,
Hosea,12,9,
Hosea,12,10,
Hosea,12,11,
Hosea,12,12,
Hosea,12,13,
Hosea,12,14,
Hosea,13,1,
Hosea,13,2,
Hosea,13,3,
Hosea,13,4,
Hosea,13,5,
Hosea,13,6,
Hosea,13,7,
Hosea,13,8,
Hosea,13,9,
Hosea,13,10,
Hosea,13,11,
Hosea,13,12,
Hosea,13,13,
Hosea,13,14,
Hosea,13,15,
Hosea,13,16,
Hosea,14,1,
Hosea,14,2,
Hosea,14,3,
Hosea,14,4,
Hosea,14,5,
Hosea,14,6,
Hosea,14,7,
Hosea,14,8,
Hosea,14,9,
Joel,1,1,
Joel,1,2,
Joel,1,3,
Joel,1,4,
Joel,1,5,
Joel,1,6,
Joel,1,7,
Joel,1,8,
Joel,1,9,
Joel,1,10,
Joel,1,11,
Joel,1,12,
Joel,1,13,
Joel,1,14,
Joel,1,15,
Joel,1,16,
Joel,1,17,
Joel,1,18,
Joel,1,19,
Joel,1,20,
Joel,2,1,
Joel,2,2,
Joel,2,3,
Joel,2,4,
Joel,2,5,
Joel,2,6,
Joel,2,7,
Joel,2,8,
Joel,2,9,
Joel,2,10,
Joel,2,11,
Joel,2,12,
Joel,2,13,
Joel,2,14,
Joel,2,15,
Joel,2,16,
Joel,2,17,
Joel,2,18,
Joel,2,19,
Joel,2,20,
Joel,2,21,
Joel,2,22,
Joel,2,23,
Joel,2,24,
Joel,2,25,
Joel,2,26,
Joel,2,27,
Joel,2,28,
Joel,2,29,
Joel,2,30,
Joel,2,31,
Joel,2,32,
Joel,3,1,
Joel,3,2,
Joel,3,3,
Joel,3,4,
Joel,3,5,
Joel,3,6,
Joel,3,7,
Joel,3,8,
Joel,3,9,
Joel,3,10,
Joel,3,11,
Joel,3,12,
Joel,3,13,
Joel,3,14,
Joel,3,15,
Joel,3,16,
Joel,3,17,
Joel,3,18,
Joel,3,19,
Joel,3,20,
Joel,3,21,
Amos,1,1,
Amos,1,2,
Amos,1,3,
Amos,1,4,
Amos,1,5,
Amos,1,6,
Amos,1,7,
Amos,1,8,
Amos,1,9,
Amos,1,10,
Amos,1,11,
Amos,1,12,
Amos,1,13,
Amos,1,14,
Amos,1,15,
Amos,2,1,
Amos,2,2,
Amos,2,3,
Amos,2,4,
Amos,2,5,
Amos,2,6,
Amos,2,7,
Amos,2,8,
Amos,2,9,
Amos,2,10,
Amos,2,11,
Amos,2,12,
Amos,2,13,
Amos,2,14,
Amos,2,15,
Amos,2,16,
Amos,3,1,
Amos,3,2,
Amos,3,3,
Amos,3,4,
Amos,3,5,
Amos,3,6,
Amos,3,7,
Amos,3,8,
Amos,3,9,
Amos,3,10,
Amos,3,11,
Amos,3,12,
Amos,3,13,
Amos,3,14,
Amos,3,15,
Amos,4,1,
Amos,4,2,
Amos,4,3,
Amos,4,4,
Amos,4,5,
Amos,4,6,
Amos,4,7,
Amos,4,8,
Amos,4,9,
Amos,4,10,
Amos,4,11,
Amos,4,12,
Amos,4,13,
Amos,5,1,
Amos,5,2,
Amos,5,3,
Amos,5,4,
Amos,5,5,
Amos,5,6,
Amos,5,7,
Amos,5,8,
Amos,5,9,
Amos,5,10,
Amos,5,11,
Amos,5,12,
Amos,5,13,
Amos,5,14,
Amos,5,15,
Amos,5,16,
Amos,5,17,
Amos,5,18,
Amos,5,19,
Amos,5,20,
Amos,5,21,
Amos,5,22,
Amos,5,23,
Amos,5,24,
Amos,5,25,
Amos,5,26,
Amos,5,27,
Amos,6,1,
Amos,6,2,
Amos,6,3,
Amos,6,4,
Amos,6,5,
Amos,6,6,
Amos,6,7,
Amos,6,8,
Amos,6,9,
Amos,6,10,
Amos,6,11,
Amos,6,12,
Amos,6,13,
Amos,6,14,
Amos,7,1,
Amos,7,2,
Amos,7,3,
Amos,7,4,
Amos,7,5,
Amos,7,6,
Amos,7,7,
Amos,7,8,
Amos,7,9,
Amos,7,10,
Amos,7,11,
Amos,7,12,
Amos,7,13,
Amos,7,14,
Amos,7,15,
Amos,7,16,
Amos,7,17,
Amos,8,1,
Amos,8,2,
Amos,8,3,
Amos,8,4,
Amos,8,5,
Amos,8,6,
Amos,8,7,
Amos,8,8,
Amos,8,9,
Amos,8,10,
Amos,8,11,
Amos,8,12,
Amos,8,13,
Amos,8,14,
Amos,9,1,
Amos,9,2,
Amos,9,3,
Amos,9,4,
Amos,9,5,
Amos,9,6,
Amos,9,7,
Amos,9,8,
Amos,9,9,
Amos,9,10,
Amos,9,11,
Amos,9,12,
Amos,9,13,
Amos,9,14,
Amos,9,15,
Obadiah,1,1,
Obadiah,1,2,
Obadiah,1,3,
Obadiah,1,4,
Obadiah,1,5,
Obadiah,1,6,
Obadiah,1,7,
Obadiah,1,8,
Obadiah,1,9,
Obadiah,1,10,
Obadiah,1,11,
